bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T1w	0.34887663531519936	3.7883323328639595	0.5062377609926176	16757.388228586467	3.574459855391599	3.6391895661747973	3.74749	3.3367	0.16889258760883963	0.46253947240144555	0.3685679399897148	0.5298384428024292	0.18559995591640477	0.0	0.011042346975611182	30.498690748443284	12.608333206550128	17.65600240613055	192	256	256	2.0889165852478286	10.05961834655816	11.206983807206987	21.47241648981497	21.442009269940073	57.71696812658934	54.438373436996066	84.15614291445877	1.0000001192092896	1.0	1.0	12.72902711068727	0.0	4.5239473504474	0.0	3317781.0	0.0	19.782289803028107	7.785043651701059	4.9942977348960875	110.43736245027799	267.979397721204	254.79728823900223	25222.0	97.76184328496457	488.02943833470323	121.97338988844267	0.1637897147384848	65.9520548590653	688.6460907181624	685.855825304985	49348.0	579.722270488739	806.1544765233994	68.17841914737625	0.8196034027468246	43.65767396160872	1000.8931699625982	1000.0348723530769	227159.0	926.7671323418617	1077.8731237649918	46.57289838089775	0.13572622290562253	0.4612915096532141	0.5068311227089894	0.5317712101816293
sub-02_T1w	0.35425824112816406	3.778186395626781	0.5134177951845078	24918.877551020407	3.77715662665775	3.8587698799732495	3.91522	3.55748	0.2175521687962472	0.43302046187055243	0.34942736933320034	0.5765026211738586	0.21541366577148435	0.0	0.014248758199463621	22.81858272895011	11.966101335267497	16.94635137260858	192	256	256	2.234207894324563	10.250223283095437	11.41831353820595	21.77050943719785	22.6202855278921	62.51387459246581	58.548099626822896	90.51013876011076	1.0000026226043701	1.0	1.0	10.381033529773433	0.0	4.102044134283559	0.0	2921835.0	0.0	18.997886426746845	7.238265665265292	4.871640170744039	94.47350376429905	266.8382963416841	249.91991908103228	44987.0	112.28936243802309	474.3608852528035	111.85939411010642	0.060091525893883	65.92721127443292	692.0040292763707	690.6836989447474	34936.0	582.238765463233	805.5680509284139	67.38134329499685	0.5137862200916699	43.650653574354365	999.6174111176551	1000.0000454038382	225901.0	923.944425880909	1073.9091920927167	45.93359815153006	0.16607166524576253	0.46538939243318783	0.503751935577547	0.5896331557671238
sub-03_T1w	0.32815274811168915	4.057205312807651	0.4563911507122225	9228.003906250002	3.7089157580851064	3.810867274255318	3.88932	3.42656	0.21294799573319734	0.45344444054632815	0.33360756372047456	0.5796204805374146	0.2152144253253937	0.0	0.017112586986620906	27.255252787682757	13.581356818879303	20.878197491064544	192	256	256	1.7582437808206255	9.26360436567432	11.18391225043713	22.529888604816446	18.084491042002867	54.02986746102448	51.389482759431246	82.05408977526639	1.0000007152557373	1.0	1.0	8.173598273985341	0.0	5.319992090372212	0.0	3289187.0	0.0	20.86755210533738	7.984201459666528	0.39595936463049775	124.52795680473615	229.95790980768828	220.39718717336655	33406.0	53.94206224009395	467.52275951206684	125.348879823319	0.06827016461654312	69.90169308639189	657.6757026314762	658.4664607979357	38533.0	538.4873687289655	773.8315467126667	71.08009912356427	0.48236604042947917	42.17346803787064	998.1731091916147	999.9999745935202	181936.0	922.1292882040143	1067.4555500037968	44.38536043879417	0.14082114275836355	0.4715870027845358	0.5024336715053299	0.5224276464622826
sub-04_T1w	0.321592338320565	4.179135793971127	0.5064017086594808	19243.5403766949	3.83699993520452	3.9395998056135606	3.8983	3.6731	0.2151195504886686	0.4594949940809668	0.3253854554303646	0.5774678587913513	0.2203026548027992	0.0	0.00450056429156817	24.889314101849344	12.461567698915802	19.496209741657612	192	256	256	2.1624461136326087	10.238318471384225	11.482559025974327	22.04691249290615	21.153136477697302	59.96182268321379	57.00898786322884	89.91200442877543	1.0000051259994507	1.0	1.0	9.191308117261585	0.0	4.462557446536215	0.0	2934615.0	0.0	19.60540596395731	7.286417367357934	0.9080334461414723	100.74416670397162	245.54493948426722	235.26487156748772	41056.0	86.74848407506943	445.4559513553977	108.79439024930763	0.046097128086859396	64.21461746014468	667.6053661117508	666.8945065140724	49577.0	560.1988423615694	775.796167217195	65.13645600089176	0.5357712698202981	42.909552485024946	999.5743085883645	999.9999856576324	197758.0	924.8718214407563	1072.8289422020316	45.35770973071678	0.16556075886940705	0.48867664670092087	0.5154147499201165	0.6160162305969721
sub-05_T1w	0.32679321260914923	4.079620168859726	0.45362588781434204	18212.91245266206	3.5127250783452357	3.6337652350357073	3.64372	3.26069	0.20034668241249834	0.47721379388421964	0.322439523703282	0.5921079516410828	0.21584513187408438	0.0	0.014581756485607783	29.521241706697875	13.497618611169262	21.777943303266092	192	256	256	1.8790093814549	10.396314117316134	11.265733261093251	21.521876284508714	23.149185229936677	58.83458393520754	56.45236260116723	87.37331863835747	1.000001311302185	1.0	1.0	7.672671620283339	0.0	4.47608344418981	0.0	3441973.0	0.0	20.366376221179962	7.49812914953033	4.000759460260497	140.51355116947838	277.0354902899278	264.9457129240036	28240.0	68.41201061010361	507.95278000831604	141.00037207486508	0.1963296319212171	62.39625671144661	673.3038566669169	673.3701696395874	42756.0	565.8250995129347	780.5770189762115	64.76932953600284	0.4945676759119797	44.34416854036779	999.4094179408296	1000.000041782856	168895.0	922.3262661874295	1073.9332782626152	46.46421474316091	0.13677980854808544	0.4832477777824742	0.4923106753198473	0.49790141444580993
sub-06_T1w	0.3221813867133731	4.064701232403057	0.45324301870641526	23307.111111111106	3.753927874079095	3.809053622237285	3.95171	3.50102	0.2132589217341338	0.4602384534174019	0.3265026248484643	0.617941677570343	0.23683027029037484	0.0	0.010403384559018672	27.703956343792633	13.627977671164725	21.067127025297268	192	256	256	1.956883431687946	10.532556492680568	11.331285324304998	21.50441604854648	9.1991940991724	25.99510468477276	24.62883041957157	38.692192474769556	0.9999964237213135	1.0	1.0	1719.4967353893965	0.0	4.060270170118774	0.0	3618477.0	0.0	17.50605957582593	16.932004884830445	0.5904468259952487	120.85490600043575	246.19486315458653	237.7532364614308	34739.0	64.00933578237891	459.49965024404224	121.49411180748282	0.17550942446497686	61.93592098994431	671.6618866095235	671.8436641655862	41579.0	567.1065555922687	777.0326385501771	63.78656363831957	0.6157189823176625	43.78993840764687	999.5250137890026	999.999987769872	172629.0	922.3149780966341	1074.3034850805998	46.501941234929355	0.14471687398704108	0.48260997367451813	0.49576583952406755	0.5805135833221012
sub-07_T1w	0.35763859715542645	3.7630345102313116	0.4808276545225221	18099.440608001234	3.6043004339517712	3.6402513018553146	3.757	3.41565	0.21826715501626906	0.4478874150419896	0.3338454299417413	0.6006865501403809	0.22414725422859194	0.0	0.011807529499842854	28.553913815493676	14.561755487360987	21.796480433691958	192	256	256	2.0702630180217376	11.042543096948753	11.105109110710465	20.202521217160903	22.600597549135383	61.87403875588274	57.75278581732126	88.78372114694567	0.9999996423721313	1.0	1.0	9.21314555986686	0.0	4.925749404906916	0.0	3543909.0	0.0	19.444962963461876	7.3790148811922425	0.2815108261357264	120.22906726046865	261.90426871041655	254.5578991472721	31706.0	73.42418015003204	483.44844718277454	122.95726801411676	0.20020383957939236	61.16391451654764	695.1807639369459	696.9074726104736	30822.0	588.235019197315	796.6492434337733	63.110115219165095	0.42142519658453503	47.23367154219064	998.6744118082291	999.9999993145466	168760.0	915.0644010901451	1077.2198362350464	49.49862572961082	0.15612910137533292	0.481760534755137	0.516772465408149	0.6335078653217999
sub-08_T1w	0.34295378092627826	3.9100613032165406	0.49764812270138686	20453.175395599123	3.568053390080492	3.6303901702414754	3.7427	3.33107	0.200039411251825	0.4537802213919061	0.3461803673562689	0.571333259344101	0.2313413485884666	0.0	0.008193384820620422	24.701697475038003	11.772484619841945	17.317184627044973	192	256	256	2.335216264471519	11.66878084317054	11.441972598570752	20.321920688070197	24.383622422930028	64.26141525999977	60.31127718125369	92.28879386083128	0.9999971985816956	1.0	1.0	9.999694743805533	0.0	4.1054699310114575	0.0	3463328.0	0.0	19.278650924563408	7.098764249001248	3.4359065422990183	92.91972223438007	275.716967264371	264.20999827980995	33979.0	109.40456552356483	483.6807214066385	113.13988962325571	0.28492054202206507	57.37608274177385	696.0828836658349	696.3078791499138	35125.0	597.3536229282618	794.187937478721	59.67186945934985	0.4439276661910201	46.77627333819247	1000.3116489331035	999.9999854117632	217742.0	919.9686854481697	1081.0627999082208	49.207833475139196	0.16251835808197163	0.4673483110287268	0.5054016356254911	0.5342983213836252
sub-09_T1w	0.38668245449740607	3.482424994099931	0.570773136110149	12888.773814242304	3.6365980579338335	3.6855141738014994	3.84579	3.37849	0.2156574882815282	0.4171631500707369	0.3671793616477349	0.580421507358551	0.19398876428604123	0.0	0.0034036958315319284	24.785580659944095	13.286907791793583	17.81002606949015	192	256	256	2.09754465795475	9.82267741560258	10.96284288590676	20.96830658416295	16.17777108717268	46.68577174187589	43.19963685064636	66.73536772289049	0.9999988675117493	1.0	1.0	9.649856713195712	0.0	6.527956884106321	0.0	3164277.0	0.0	25.495251029729843	9.81692968776331	12.499908307362803	98.42481106302664	253.35721922529123	242.41675667464733	37555.0	92.55270491540432	457.0429834872484	115.57013970790074	0.12097293780107599	70.57268367710634	699.263723621726	699.5656761080027	23229.0	582.485268470645	816.243527150154	71.21791628938333	0.45217046419493245	45.600005551008614	1000.3027131032245	1000.0000192672014	223500.0	922.7727145552635	1078.9576110988855	47.69091762915533	0.15216145665747227	0.44681158134212634	0.49675652955669297	0.5189101037123905
sub-10_T1w	0.35239647889772135	3.8049184254154693	0.4657774842972904	15792.11111111111	3.5054933333333334	3.63256	3.62854	3.25538	0.22127101298763746	0.4588047965771886	0.31992419043517395	0.608982264995575	0.21650779247283936	0.0	0.004889585868554118	27.976253026783258	14.1106305726056	22.101153445321746	192	256	256	2.2171542177242167	10.138508955646063	11.015344824480474	20.690371300071146	19.43510351831475	51.22942335167431	48.56293112138943	75.02426649417924	1.0	1.0	1.0	11.540379077112686	0.0	5.3158787264318015	0.0	3417916.0	0.0	22.83407349139452	8.732327041922838	4.442073374452888	99.4518114900742	273.6386663386626	259.0509091168642	36720.0	101.42796166297049	483.6223672617224	116.83778225273201	0.09864884575910615	66.2357895962507	682.5007849071513	682.8380759730935	30443.0	569.7961750466377	792.1107001304626	67.34983061534743	0.6483603181125792	45.53097240394123	998.9638979068035	1000.0000474825501	150303.0	918.0290329344571	1075.9117593403903	48.33150195133745	0.15423915074782524	0.47533840429405344	0.49696719168741926	0.5184120112655812
